CODIGO EMPRESA,NOMBRE EMPRESA,CODIGO PDV,NOMBRE PDV,NOMBRE PRODUCTO,NOMBRE PRODUCTO,ESTADO ARTICULO,MINIMO,COSTO PROMEDIO,STOCK,Fecha Stock
8,ECONOFARM S.A.,71857,SANASANA ARCADIO FUENTES,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,8,28/02/21
8,ECONOFARM S.A.,71857,SANASANA ARCADIO FUENTES,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71857,SANASANA ARCADIO FUENTES,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71857,SANASANA ARCADIO FUENTES,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",1,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1835,SANASANA ASSAD BUCARAM,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",4,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,4,28/02/21
8,ECONOFARM S.A.,992,SANASANA ATARAZANA,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,4,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",1,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,186,SANASANA ATUNTAQUI,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",3,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,0,28/02/21
8,ECONOFARM S.A.,1621,SANASANA AZUAY,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",0,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71891,SANASANA BABA,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",3,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,1,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,71595,SANASANA BALSERITO,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",3,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",4,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,220,SANASANA BALZAR,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100232850,PACK IL SALONE # 9.1 RUBIO CLARO HELADO,NO DISCONTINUADO,2,"18,62",0,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100235536,PACK IL SALONE # 7 RUBIO OSCURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,4,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,2,35,0,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100251636,TINTE ALTA MODA TONO N°1 NEGRO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100251637,SHAMPOO ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100251638,TINTE ALTA MODA TONO N°3 CASTAÑO OBSCURO,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100251639,TINTE ALTA MODA TONO N°6.35 RUBIO OSCURO DORADO CAOBA,NO DISCONTINUADO,2,"8,12",2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100251640,SHAMPOO ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100251641,ACONDICIONADOR ALTA MODA ALFAKERATIN 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100251642,ACONDICIONADOR ALTA MODA HAIR REPAIR 300ML,NO DISCONTINUADO,2,10024,2,28/02/21
8,ECONOFARM S.A.,1868,SANASANA BAÑOS,100251643,MÁSCARA ALTA MODA ALFAKERATIN 300GR,NO DISCONTINUADO,2,14476,2,28/02/21
8,ECONOFARM S.A.,71886,SANASANA BELLAVISTA,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71886,SANASANA BELLAVISTA,100232844,PACK IL SALONE # 6 CASTAÑO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71886,SANASANA BELLAVISTA,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71886,SANASANA BELLAVISTA,100232847,PACK IL SALONE # 7.1 RUBIO OSCURO HELADO,NO DISCONTINUADO,2,"18,62",2,28/02/21
8,ECONOFARM S.A.,71886,SANASANA BELLAVISTA,100232848,PACK IL SALONE # 8.1 RUBIO MEDIO HELADO,NO DISCONTINUADO,2,"18,62",3,28/02/21
